segmento,pais,produto,faixa_desconto,data,ano,numero_mes,nome_mes,trimestre,unidades_vendidas,preco_fabricacao,preco_venda,vendas_brutas,descontos,vendas_liquidas,custo_mercadoria_vendida,lucro,margem_lucro,percentual_desconto,data_processamento,lucro_zscore,transacao_suspeita,lucro_medio_pais,lucro_relativo_pais,dia_da_semana
MIDMARKET,MEXICO,VELO,HIGH,2013-09-01,2013,9,SEPTEMBER,3,655.0,120,15,9825.0,1080.75,8744.25,6550.0,2194.25,25.09,11.0,2025-11-07 21:38:37.145146,-0.7660899640122374,False,7735.317946428571,0.2836664265381741,Domingo
GOVERNMENT,MEXICO,VELO,HIGH,2013-10-01,2013,10,OCTOBER,4,344.0,120,350,120400.0,13244.0,107156.0,89440.0,17716.0,16.53,11.0,2025-11-07 21:38:37.145146,0.9710690961933877,False,7735.317946428571,2.29027431356969,Terça-feira
GOVERNMENT,CANADA,VELO,HIGH,2014-11-01,2014,11,NOVEMBER,4,1808.0,120,7,12656.0,1392.16,11263.84,9040.0,2223.84,19.74,11.0,2025-11-07 21:38:37.145146,-0.7627783183156192,False,9948.008970588236,0.22354623991342282,Sábado
CHANNEL PARTNERS,FRANCE,VTT,HIGH,2014-01-01,2014,1,JANUARY,1,1734.0,250,12,20808.0,2288.88,18519.12,5202.0,13317.12,71.91,11.0,2025-11-07 21:38:37.145146,0.4787564222515114,False,9547.830817307693,1.394779636842704,Quarta-feira
ENTERPRISE,MEXICO,VTT,HIGH,2014-01-01,2014,1,JANUARY,1,554.0,250,125,69250.0,7617.5,61632.5,66480.0,0.0,-7.87,11.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Quarta-feira
GOVERNMENT,CANADA,VTT,HIGH,2013-11-01,2013,11,NOVEMBER,4,2935.0,250,20,58700.0,6457.0,52243.0,29350.0,22893.0,43.82,11.0,2025-11-07 21:38:37.145146,1.5504671959362983,False,9948.008970588236,2.3012645110880223,Sexta-feira
GOVERNMENT,MEXICO,AMARILLA,HIGH,2014-01-01,2014,1,JANUARY,1,2629.0,260,20,52580.0,5783.8,46796.2,26290.0,20506.2,43.82,11.0,2025-11-07 21:38:37.145146,1.2833419526551744,False,7735.317946428571,2.6509834685551352,Quarta-feira
ENTERPRISE,FRANCE,AMARILLA,HIGH,2014-05-01,2014,5,MAY,2,1433.0,260,125,179125.0,19703.75,159421.25,171960.0,0.0,-7.87,11.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9547.830817307693,0.0,Quinta-feira
ENTERPRISE,MEXICO,AMARILLA,HIGH,2013-09-01,2013,9,SEPTEMBER,3,947.0,260,125,118375.0,13021.25,105353.75,113640.0,0.0,-7.87,11.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Domingo
GOVERNMENT,MEXICO,AMARILLA,HIGH,2013-10-01,2013,10,OCTOBER,4,344.0,260,350,120400.0,13244.0,107156.0,89440.0,17716.0,16.53,11.0,2025-11-07 21:38:37.145146,0.9710690961933877,False,7735.317946428571,2.29027431356969,Terça-feira
MIDMARKET,MEXICO,AMARILLA,HIGH,2014-12-01,2014,12,DECEMBER,4,2157.0,260,15,32355.0,3559.05,28795.95,21570.0,7225.950000000001,25.09,11.0,2025-11-07 21:38:37.145146,-0.20295351076201465,False,7735.317946428571,0.9341503542638803,Segunda-feira
GOVERNMENT,UNITED STATES OF AMERICA,PASEO,HIGH,2013-09-01,2013,9,SEPTEMBER,3,380.0,10,7,2660.0,292.6,2367.4,1900.0,467.4000000000001,19.74,11.0,2025-11-07 21:38:37.145146,-0.9593550999096772,False,9975.668039215687,0.04685400498117902,Domingo
ENTERPRISE,MEXICO,CARRETERA,HIGH,2014-10-01,2014,10,OCTOBER,4,2156.0,3,125,269500.0,32340.0,237160.0,258720.0,0.0,-9.09,12.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Quarta-feira
MIDMARKET,CANADA,CARRETERA,HIGH,2014-11-01,2014,11,NOVEMBER,4,2689.0,3,15,40335.0,4840.2,35494.8,26890.0,8604.800000000003,24.24,12.0,2025-11-07 21:38:37.145146,-0.04863574567982161,False,9948.008970588236,0.8649771050107117,Sábado
MIDMARKET,UNITED STATES OF AMERICA,MONTANA,HIGH,2014-03-01,2014,3,MARCH,1,677.0,5,15,10155.0,1218.6,8936.4,6770.0,2166.4,24.24,12.0,2025-11-07 21:38:37.145146,-0.7692068728547795,False,9975.668039215687,0.2171684133316778,Sábado
GOVERNMENT,MEXICO,MONTANA,HIGH,2014-09-01,2014,9,SEPTEMBER,3,2420.0,5,7,16940.0,2032.8,14907.2,12100.0,2807.2000000000007,18.83,12.0,2025-11-07 21:38:37.145146,-0.6974899900432558,False,7735.317946428571,0.36290686684651363,Segunda-feira
GOVERNMENT,CANADA,MONTANA,HIGH,2014-10-01,2014,10,OCTOBER,4,2734.0,5,7,19138.0,2296.56,16841.44,13670.0,3171.4399999999987,18.83,12.0,2025-11-07 21:38:37.145146,-0.6567250752566312,False,9948.008970588236,0.3188014817212683,Quarta-feira
GOVERNMENT,MEXICO,MONTANA,HIGH,2013-10-01,2013,10,OCTOBER,4,1715.0,5,20,34300.0,4116.0,30184.0,17150.0,13034.0,43.18,12.0,2025-11-07 21:38:37.145146,0.447070273903199,False,7735.317946428571,1.6849986115978404,Terça-feira
ENTERPRISE,MEXICO,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,2156.0,10,125,269500.0,32340.0,237160.0,258720.0,0.0,-9.09,12.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,7735.317946428571,0.0,Quarta-feira
GOVERNMENT,MEXICO,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,905.0,10,20,18100.0,2172.0,15928.0,9050.0,6878.0,43.18,12.0,2025-11-07 21:38:37.145146,-0.2418952856906502,False,7735.317946428571,0.8891683635545454,Quarta-feira
GOVERNMENT,MEXICO,PASEO,HIGH,2013-10-01,2013,10,OCTOBER,4,1715.0,10,20,34300.0,4116.0,30184.0,17150.0,13034.0,43.18,12.0,2025-11-07 21:38:37.145146,0.447070273903199,False,7735.317946428571,1.6849986115978404,Terça-feira
MIDMARKET,MEXICO,PASEO,HIGH,2013-12-01,2013,12,DECEMBER,4,380.0,10,15,5700.0,684.0,5016.0,3800.0,1216.0,24.24,12.0,2025-11-07 21:38:37.145146,-0.8755734855640053,False,7735.317946428571,0.15720103665052737,Domingo
GOVERNMENT,MEXICO,PASEO,HIGH,2014-12-01,2014,12,DECEMBER,4,1233.0,10,20,24660.0,2959.2,21700.8,12330.0,9370.8,43.18,12.0,2025-11-07 21:38:37.145146,0.03709323720661211,False,7735.317946428571,1.2114304886881264,Segunda-feira
GOVERNMENT,MEXICO,VELO,HIGH,2014-10-01,2014,10,OCTOBER,4,905.0,120,20,18100.0,2172.0,15928.0,9050.0,6878.0,43.18,12.0,2025-11-07 21:38:37.145146,-0.2418952856906502,False,7735.317946428571,0.8891683635545454,Quarta-feira
CHANNEL PARTNERS,CANADA,VTT,HIGH,2014-05-01,2014,5,MAY,2,2109.0,250,12,25308.0,3036.96,22271.04,6327.0,15944.04,71.59,12.0,2025-11-07 21:38:37.145146,0.7727553513951557,False,9948.008970588236,1.60273679357742,Quinta-feira
MIDMARKET,FRANCE,VTT,HIGH,2014-07-01,2014,7,JULY,3,3874.5,250,15,58117.5,6974.099999999999,51143.4,38745.0,12398.399999999998,24.24,12.0,2025-11-07 21:38:37.145146,0.3759353632992594,False,9547.830817307693,1.2985567336954669,Terça-feira
GOVERNMENT,CANADA,VTT,HIGH,2013-09-01,2013,9,SEPTEMBER,3,623.0,250,350,218050.0,26166.0,191884.0,161980.0,29904.0,15.58,12.0,2025-11-07 21:38:37.145146,2.3351224165848485,True,9948.008970588236,3.006028652407995,Domingo
ENTERPRISE,UNITED STATES OF AMERICA,VTT,HIGH,2014-11-01,2014,11,NOVEMBER,4,2387.0,250,125,298375.0,35805.0,262570.0,286440.0,0.0,-9.09,12.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9975.668039215687,0.0,Sábado
GOVERNMENT,MEXICO,VTT,HIGH,2014-12-01,2014,12,DECEMBER,4,1233.0,250,20,24660.0,2959.2,21700.8,12330.0,9370.8,43.18,12.0,2025-11-07 21:38:37.145146,0.03709323720661211,False,7735.317946428571,1.2114304886881264,Segunda-feira
GOVERNMENT,UNITED STATES OF AMERICA,AMARILLA,HIGH,2014-02-01,2014,2,FEBRUARY,1,270.0,260,350,94500.0,11340.0,83160.0,70200.0,12960.0,15.58,12.0,2025-11-07 21:38:37.145146,0.4387883617183476,False,9975.668039215687,1.2991611137271715,Sábado
GOVERNMENT,FRANCE,AMARILLA,HIGH,2014-07-01,2014,7,JULY,3,3421.5,260,7,23950.5,2874.06,21076.44,17107.5,3968.939999999999,18.83,12.0,2025-11-07 21:38:37.145146,-0.5674706838050237,False,9547.830817307693,0.41569023120993726,Terça-feira
GOVERNMENT,CANADA,AMARILLA,HIGH,2014-10-01,2014,10,OCTOBER,4,2734.0,260,7,19138.0,2296.56,16841.44,13670.0,3171.4399999999987,18.83,12.0,2025-11-07 21:38:37.145146,-0.6567250752566312,False,9948.008970588236,0.3188014817212683,Quarta-feira
MIDMARKET,UNITED STATES OF AMERICA,AMARILLA,HIGH,2013-11-01,2013,11,NOVEMBER,4,2548.0,260,15,38220.0,4586.4,33633.6,25480.0,8153.5999999999985,24.24,12.0,2025-11-07 21:38:37.145146,-0.09913302646096972,False,9975.668039215687,0.81734876982144,Sexta-feira
GOVERNMENT,FRANCE,CARRETERA,HIGH,2014-01-01,2014,1,JANUARY,1,2521.5,3,20,50430.0,6051.6,44378.4,25215.0,19163.4,43.18,12.0,2025-11-07 21:38:37.145146,1.133058821819791,False,9547.830817307693,2.0070946340253353,Quarta-feira
CHANNEL PARTNERS,MEXICO,MONTANA,HIGH,2014-05-01,2014,5,MAY,2,2661.0,5,12,31932.0,3831.84,28100.16,7983.0,20117.16,71.59,12.0,2025-11-07 21:38:37.145146,1.2398014781093016,False,7735.317946428571,2.6006894790004305,Quinta-feira
GOVERNMENT,GERMANY,PASEO,HIGH,2014-12-01,2014,12,DECEMBER,4,1531.0,10,20,30620.0,3674.4,26945.6,15310.0,11635.6,43.18,12.0,2025-11-07 21:38:37.145146,0.29056451715595427,False,8134.500666666666,1.430401259622492,Segunda-feira
GOVERNMENT,FRANCE,VTT,HIGH,2014-03-01,2014,3,MARCH,1,1491.0,250,7,10437.0,1252.44,9184.56,7455.0,1729.5599999999995,18.83,12.0,2025-11-07 21:38:37.145146,-0.8180970150011371,False,9547.830817307693,0.18114690478854784,Sábado
GOVERNMENT,GERMANY,VTT,HIGH,2014-12-01,2014,12,DECEMBER,4,1531.0,250,20,30620.0,3674.4,26945.6,15310.0,11635.6,43.18,12.0,2025-11-07 21:38:37.145146,0.29056451715595427,False,8134.500666666666,1.430401259622492,Segunda-feira
CHANNEL PARTNERS,CANADA,AMARILLA,HIGH,2013-09-01,2013,9,SEPTEMBER,3,2761.0,260,12,33132.0,3975.84,29156.16,8283.0,20873.16,71.59,12.0,2025-11-07 21:38:37.145146,1.3244112836734587,False,9948.008970588236,2.0982248871821985,Domingo
MIDMARKET,UNITED STATES OF AMERICA,CARRETERA,HIGH,2014-06-01,2014,6,JUNE,2,2567.0,3,15,38505.0,5005.65,33499.35,25670.0,7829.3499999999985,23.37,13.0,2025-11-07 21:38:37.145146,-0.1354223511358082,False,9975.668039215687,0.7848446809999867,Domingo
MIDMARKET,UNITED STATES OF AMERICA,VTT,HIGH,2014-06-01,2014,6,JUNE,2,2567.0,250,15,38505.0,5005.65,33499.35,25670.0,7829.3499999999985,23.37,13.0,2025-11-07 21:38:37.145146,-0.1354223511358082,False,9975.668039215687,0.7848446809999867,Domingo
GOVERNMENT,GERMANY,CARRETERA,HIGH,2013-09-01,2013,9,SEPTEMBER,3,442.0,3,20,8840.0,1149.2,7690.8,4420.0,3270.8,42.53,13.0,2025-11-07 21:38:37.145146,-0.6456049293824846,False,8134.500666666666,0.4020898312053738,Domingo
GOVERNMENT,UNITED STATES OF AMERICA,MONTANA,HIGH,2014-02-01,2014,2,FEBRUARY,1,1298.0,5,7,9086.0,1181.18,7904.82,6490.0,1414.8199999999997,17.9,13.0,2025-11-07 21:38:37.145146,-0.8533220020424899,False,9975.668039215687,0.14182709312681144,Sábado
CHANNEL PARTNERS,MEXICO,MONTANA,HIGH,2014-06-01,2014,6,JUNE,2,604.0,5,12,7248.0,942.24,6305.76,1812.0,4493.76,71.26,13.0,2025-11-07 21:38:37.145146,-0.5087340195772712,False,7735.317946428571,0.5809405678114095,Domingo
GOVERNMENT,MEXICO,MONTANA,HIGH,2014-07-01,2014,7,JULY,3,2255.0,5,20,45100.0,5863.0,39237.0,22550.0,16687.0,42.53,13.0,2025-11-07 21:38:37.145146,0.855905749731063,False,7735.317946428571,2.157248107390913,Terça-feira
GOVERNMENT,CANADA,MONTANA,HIGH,2014-10-01,2014,10,OCTOBER,4,1249.0,5,20,24980.0,3247.4,21732.6,12490.0,9242.6,42.53,13.0,2025-11-07 21:38:37.145146,0.022745383935018425,False,9948.008970588236,0.9290904368227038,Quarta-feira
GOVERNMENT,UNITED STATES OF AMERICA,PASEO,HIGH,2014-01-01,2014,1,JANUARY,1,1438.5,10,7,10069.5,1309.035,8760.465,7192.5,1567.9649999999992,17.9,13.0,2025-11-07 21:38:37.145146,-0.8361823609404756,False,9975.668039215687,0.1571789471979339,Quarta-feira
SMALL BUSINESS,GERMANY,PASEO,HIGH,2014-01-01,2014,1,JANUARY,1,807.0,10,300,242100.0,31473.0,210627.0,201750.0,8877.0,4.21,13.0,2025-11-07 21:38:37.145146,-0.018171738967436336,False,8134.500666666666,1.0912778010303603,Quarta-feira
GOVERNMENT,UNITED STATES OF AMERICA,PASEO,HIGH,2014-02-01,2014,2,FEBRUARY,1,2641.0,10,20,52820.0,6866.6,45953.4,26410.0,19543.4,42.53,13.0,2025-11-07 21:38:37.145146,1.1755875600663248,False,9975.668039215687,1.9591068912049077,Sábado
GOVERNMENT,GERMANY,PASEO,HIGH,2014-02-01,2014,2,FEBRUARY,1,2708.0,10,20,54160.0,7040.8,47119.2,27080.0,20039.2,42.53,13.0,2025-11-07 21:38:37.145146,1.2310763717048288,False,8134.500666666666,2.463482495258263,Sábado
ENTERPRISE,CANADA,PASEO,HIGH,2014-06-01,2014,6,JUNE,2,1583.0,10,125,197875.0,25723.75,172151.25,189960.0,0.0,-10.34,13.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9948.008970588236,0.0,Domingo
CHANNEL PARTNERS,MEXICO,PASEO,HIGH,2014-07-01,2014,7,JULY,3,571.0,10,12,6852.0,890.76,5961.24,1713.0,4248.24,71.26,13.0,2025-11-07 21:38:37.145146,-0.5362120611938213,False,7735.317946428571,0.5492004374508523,Terça-feira
GOVERNMENT,FRANCE,PASEO,HIGH,2014-08-01,2014,8,AUGUST,3,2696.0,10,7,18872.0,2453.36,16418.64,13480.0,2938.6399999999994,17.9,13.0,2025-11-07 21:38:37.145146,-0.6827795233192444,False,9547.830817307693,0.307780903980098,Sexta-feira
MIDMARKET,CANADA,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,1565.0,10,15,23475.0,3051.75,20423.25,15650.0,4773.25,23.37,13.0,2025-11-07 21:38:37.145146,-0.4774541325969455,False,9948.008970588236,0.47981963165818825,Quarta-feira
GOVERNMENT,CANADA,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,1249.0,10,20,24980.0,3247.4,21732.6,12490.0,9242.6,42.53,13.0,2025-11-07 21:38:37.145146,0.022745383935018425,False,9948.008970588236,0.9290904368227038,Quarta-feira
GOVERNMENT,GERMANY,PASEO,HIGH,2014-11-01,2014,11,NOVEMBER,4,357.0,10,350,124950.0,16243.5,108706.5,92820.0,15886.5,14.61,13.0,2025-11-07 21:38:37.145146,0.7663156050827725,False,8134.500666666666,1.952977896369136,Sábado
CHANNEL PARTNERS,GERMANY,PASEO,HIGH,2014-12-01,2014,12,DECEMBER,4,1013.0,10,12,12156.0,1580.28,10575.72,3039.0,7536.719999999999,71.26,13.0,2025-11-07 21:38:37.145146,-0.16817283711760603,False,8134.500666666666,0.9265129242516095,Segunda-feira
MIDMARKET,FRANCE,VELO,HIGH,2014-01-01,2014,1,JANUARY,1,3997.5,120,15,59962.5,7795.125,52167.375,39975.0,12192.375,23.37,13.0,2025-11-07 21:38:37.145146,0.35287751251704347,False,9547.830817307693,1.276978534003603,Quarta-feira
GOVERNMENT,FRANCE,VELO,HIGH,2014-06-01,2014,6,JUNE,2,1190.0,120,7,8330.0,1082.9,7247.1,5950.0,1297.1000000000004,17.9,13.0,2025-11-07 21:38:37.145146,-0.8664969574803371,False,9547.830817307693,0.13585284708320355,Domingo
CHANNEL PARTNERS,MEXICO,VELO,HIGH,2014-06-01,2014,6,JUNE,2,604.0,120,12,7248.0,942.24,6305.76,1812.0,4493.76,71.26,13.0,2025-11-07 21:38:37.145146,-0.5087340195772712,False,7735.317946428571,0.5809405678114095,Domingo
MIDMARKET,GERMANY,VELO,HIGH,2013-09-01,2013,9,SEPTEMBER,3,660.0,120,15,9900.0,1287.0,8613.0,6600.0,2013.0,23.37,13.0,2025-11-07 21:38:37.145146,-0.7863750529785118,False,8134.500666666666,0.24746448276153155,Domingo
CHANNEL PARTNERS,MEXICO,VELO,HIGH,2014-10-01,2014,10,OCTOBER,4,410.0,120,12,4920.0,639.6,4280.4,1230.0,3050.4,71.26,13.0,2025-11-07 21:38:37.145146,-0.6702715975654743,False,7735.317946428571,0.394347074176619,Quarta-feira
CHANNEL PARTNERS,GERMANY,VELO,HIGH,2014-12-01,2014,12,DECEMBER,4,1013.0,120,12,12156.0,1580.28,10575.72,3039.0,7536.719999999999,71.26,13.0,2025-11-07 21:38:37.145146,-0.16817283711760603,False,8134.500666666666,0.9265129242516095,Segunda-feira
ENTERPRISE,CANADA,VTT,HIGH,2014-06-01,2014,6,JUNE,2,1583.0,250,125,197875.0,25723.75,172151.25,189960.0,0.0,-10.34,13.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9948.008970588236,0.0,Domingo
MIDMARKET,CANADA,VTT,HIGH,2014-10-01,2014,10,OCTOBER,4,1565.0,250,15,23475.0,3051.75,20423.25,15650.0,4773.25,23.37,13.0,2025-11-07 21:38:37.145146,-0.4774541325969455,False,9948.008970588236,0.47981963165818825,Quarta-feira
ENTERPRISE,CANADA,AMARILLA,HIGH,2014-01-01,2014,1,JANUARY,1,1659.0,260,125,207375.0,26958.75,180416.25,199080.0,0.0,-10.34,13.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9948.008970588236,0.0,Quarta-feira
GOVERNMENT,FRANCE,AMARILLA,HIGH,2014-06-01,2014,6,JUNE,2,1190.0,260,7,8330.0,1082.9,7247.1,5950.0,1297.1000000000004,17.9,13.0,2025-11-07 21:38:37.145146,-0.8664969574803371,False,9547.830817307693,0.13585284708320355,Domingo
CHANNEL PARTNERS,MEXICO,AMARILLA,HIGH,2014-10-01,2014,10,OCTOBER,4,410.0,260,12,4920.0,639.6,4280.4,1230.0,3050.4,71.26,13.0,2025-11-07 21:38:37.145146,-0.6702715975654743,False,7735.317946428571,0.394347074176619,Quarta-feira
CHANNEL PARTNERS,GERMANY,AMARILLA,HIGH,2013-12-01,2013,12,DECEMBER,4,1770.0,260,12,21240.0,2761.2,18478.8,5310.0,13168.8,71.26,13.0,2025-11-07 21:38:37.145146,0.4621567842074957,False,8134.500666666666,1.6188824046647077,Domingo
GOVERNMENT,MEXICO,CARRETERA,HIGH,2014-04-01,2014,4,APRIL,2,2579.0,3,20,51580.0,7221.2,44358.8,25790.0,18568.800000000003,41.86,14.0,2025-11-07 21:38:37.145146,1.0665125382371883,False,7735.317946428571,2.4005218826943366,Terça-feira
GOVERNMENT,UNITED STATES OF AMERICA,CARRETERA,HIGH,2014-05-01,2014,5,MAY,2,1743.0,3,20,34860.0,4880.4,29979.6,17430.0,12549.6,41.86,14.0,2025-11-07 21:38:37.145146,0.3928573244120911,False,9975.668039215687,1.2580210117924777,Quinta-feira
GOVERNMENT,UNITED STATES OF AMERICA,CARRETERA,HIGH,2013-10-01,2013,10,OCTOBER,4,2996.0,3,7,20972.0,2936.08,18035.92,14980.0,3055.9199999999983,16.94,14.0,2025-11-07 21:38:37.145146,-0.6696538116835774,False,9975.668039215687,0.3063373789090382,Terça-feira
GOVERNMENT,GERMANY,CARRETERA,HIGH,2014-12-01,2014,12,DECEMBER,4,280.0,3,7,1960.0,274.4,1685.6,1400.0,285.5999999999999,16.94,14.0,2025-11-07 21:38:37.145146,-0.9797017436286767,False,8134.500666666666,0.03510971499090581,Segunda-feira
GOVERNMENT,FRANCE,MONTANA,HIGH,2014-02-01,2014,2,FEBRUARY,1,293.0,5,7,2051.0,287.14,1763.86,1465.0,298.8600000000001,16.94,14.0,2025-11-07 21:38:37.145146,-0.978217714499337,False,9547.830817307693,0.03130135061235542,Sábado
GOVERNMENT,UNITED STATES OF AMERICA,MONTANA,HIGH,2013-10-01,2013,10,OCTOBER,4,2996.0,5,7,20972.0,2936.08,18035.92,14980.0,3055.9199999999983,16.94,14.0,2025-11-07 21:38:37.145146,-0.6696538116835774,False,9975.668039215687,0.3063373789090382,Terça-feira
MIDMARKET,GERMANY,PASEO,HIGH,2014-02-01,2014,2,FEBRUARY,1,278.0,10,15,4170.0,583.8,3586.2,2780.0,806.1999999999998,22.48,14.0,2025-11-07 21:38:37.145146,-0.9214373722309251,False,8134.500666666666,0.09910872628035106,Sábado
GOVERNMENT,CANADA,PASEO,HIGH,2014-03-01,2014,3,MARCH,1,2428.0,10,20,48560.0,6798.4,41761.6,24280.0,17481.6,41.86,14.0,2025-11-07 21:38:37.145146,0.9448355797592098,False,9948.008970588236,1.757296364698221,Sábado
MIDMARKET,UNITED STATES OF AMERICA,PASEO,HIGH,2014-09-01,2014,9,SEPTEMBER,3,1767.0,10,15,26505.0,3710.7,22794.3,17670.0,5124.299999999999,22.48,14.0,2025-11-07 21:38:37.145146,-0.4381654126984042,False,9975.668039215687,0.5136798838790234,Segunda-feira
CHANNEL PARTNERS,FRANCE,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,1393.0,10,12,16716.0,2340.24,14375.76,4179.0,10196.76,70.93,14.0,2025-11-07 21:38:37.145146,0.12953280731742048,False,9547.830817307693,1.067966137556184,Quarta-feira
GOVERNMENT,GERMANY,VTT,HIGH,2014-12-01,2014,12,DECEMBER,4,280.0,250,7,1960.0,274.4,1685.6,1400.0,285.5999999999999,16.94,14.0,2025-11-07 21:38:37.145146,-0.9797017436286767,False,8134.500666666666,0.03510971499090581,Segunda-feira
CHANNEL PARTNERS,FRANCE,AMARILLA,HIGH,2014-10-01,2014,10,OCTOBER,4,1393.0,260,12,16716.0,2340.24,14375.76,4179.0,10196.76,70.93,14.0,2025-11-07 21:38:37.145146,0.12953280731742048,False,9547.830817307693,1.067966137556184,Quarta-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,AMARILLA,HIGH,2013-12-01,2013,12,DECEMBER,4,2015.0,260,12,24180.0,3385.2,20794.8,6045.0,14749.8,70.93,14.0,2025-11-07 21:38:37.145146,0.6390987188595222,False,9975.668039215687,1.478577669386808,Domingo
SMALL BUSINESS,MEXICO,CARRETERA,HIGH,2014-07-01,2014,7,JULY,3,801.0,3,300,240300.0,33642.0,206658.0,200250.0,6408.0,3.1,14.0,2025-11-07 21:38:37.145146,-0.29449661983767894,False,7735.317946428571,0.8284080944544239,Terça-feira
ENTERPRISE,FRANCE,CARRETERA,HIGH,2013-09-01,2013,9,SEPTEMBER,3,1023.0,3,125,127875.0,17902.5,109972.5,122760.0,0.0,-11.63,14.0,2025-11-07 21:38:37.145146,-1.0116654479529137,False,9547.830817307693,0.0,Domingo
SMALL BUSINESS,UNITED STATES OF AMERICA,CARRETERA,HIGH,2014-10-01,2014,10,OCTOBER,4,1010.0,3,300,303000.0,42420.0,260580.0,252500.0,8080.0,3.1,14.0,2025-11-07 21:38:37.145146,-0.1073701715529298,False,9975.668039215687,0.8099708178175575,Quarta-feira
MIDMARKET,GERMANY,CARRETERA,HIGH,2014-11-01,2014,11,NOVEMBER,4,1513.0,3,15,22695.0,3177.3,19517.7,15130.0,4387.700000000001,22.48,14.0,2025-11-07 21:38:37.145146,-0.5206040142573432,False,8134.500666666666,0.5393938951876662,Sábado
MIDMARKET,CANADA,CARRETERA,HIGH,2014-12-01,2014,12,DECEMBER,4,2300.0,3,15,34500.0,4830.0,29670.0,23000.0,6670.0,22.48,14.0,2025-11-07 21:38:37.145146,-0.2651741739940161,False,9948.008970588236,0.6704859253464862,Segunda-feira
GOVERNMENT,CANADA,MONTANA,HIGH,2014-05-01,2014,5,MAY,2,200.0,5,350,70000.0,9800.0,60200.0,52000.0,8200.0,13.62,14.0,2025-11-07 21:38:37.145146,-0.09394004368560331,False,9948.008970588236,0.8242855454034763,Quinta-feira
GOVERNMENT,CANADA,MONTANA,HIGH,2014-09-01,2014,9,SEPTEMBER,3,388.0,5,7,2716.0,380.24,2335.76,1940.0,395.7600000000002,16.94,14.0,2025-11-07 21:38:37.145146,-0.967372886246471,False,9948.008970588236,0.039782835054741464,Segunda-feira
GOVERNMENT,MEXICO,MONTANA,HIGH,2013-10-01,2013,10,OCTOBER,4,1727.0,5,7,12089.0,1692.46,10396.54,8635.0,1761.5400000000009,16.94,14.0,2025-11-07 21:38:37.145146,-0.8145178859244944,False,7735.317946428571,0.2277269030438899,Terça-feira
MIDMARKET,CANADA,MONTANA,HIGH,2014-12-01,2014,12,DECEMBER,4,2300.0,5,15,34500.0,4830.0,29670.0,23000.0,6670.0,22.48,14.0,2025-11-07 21:38:37.145146,-0.2651741739940161,False,9948.008970588236,0.6704859253464862,Segunda-feira
GOVERNMENT,MEXICO,PASEO,HIGH,2014-02-01,2014,2,FEBRUARY,1,260.0,10,20,5200.0,728.0,4472.0,2600.0,1872.0,41.86,14.0,2025-11-07 21:38:37.145146,-0.8021554532226205,False,7735.317946428571,0.24200685905410135,Sábado
MIDMARKET,CANADA,PASEO,HIGH,2013-09-01,2013,9,SEPTEMBER,3,2470.0,10,15,37050.0,5187.0,31863.0,24700.0,7163.0,22.48,14.0,2025-11-07 21:38:37.145146,-0.20999873200574976,False,9948.008970588236,0.7200435806981831,Domingo
MIDMARKET,CANADA,PASEO,HIGH,2013-10-01,2013,10,OCTOBER,4,1743.0,10,15,26145.0,3660.3,22484.7,17430.0,5054.700000000001,22.48,14.0,2025-11-07 21:38:37.145146,-0.4459548868614534,False,9948.008970588236,0.5081117251647503,Terça-feira
CHANNEL PARTNERS,UNITED STATES OF AMERICA,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,2914.0,10,12,34968.0,4895.52,30072.48,8742.0,21330.48,70.93,14.0,2025-11-07 21:38:37.145146,1.37559350097584,False,9975.668039215687,2.1382507834209226,Quarta-feira
GOVERNMENT,FRANCE,PASEO,HIGH,2014-10-01,2014,10,OCTOBER,4,1731.0,10,7,12117.0,1696.38,10420.62,8655.0,1765.619999999999,16.94,14.0,2025-11-07 21:38:37.145146,-0.8140612615770055,False,9547.830817307693,0.1849236788736764,Quarta-feira
GOVERNMENT,CANADA,PASEO,HIGH,2014-11-01,2014,11,NOVEMBER,4,700.0,10,350,245000.0,34300.0,210700.0,182000.0,28700.0,13.62,14.0,2025-11-07 21:38:37.145146,2.200373466982673,True,9948.008970588236,2.8849994089121673,Sábado
